# Generated 2025/02/17 15:09:35 by OpenQuake Engine v3.16.0 and OpenQuake Integrated Risk Modelling Toolkit v3.16.3,,,,,,,,,,,,,,,,,,,,,,,
# poe = 0.02000,,,,,,,,,,,,,,,,,,,,,,,
# return_period = 2500,,,,,,,,,,,,,,,,,,,,,,,
lon,lat,mean_PGA,mean_SA(0.01),mean_SA(0.02),mean_SA(0.03),mean_SA(0.05),mean_SA(0.075),mean_SA(0.1),mean_SA(0.15),mean_SA(0.2),mean_SA(0.25),mean_SA(0.3),mean_SA(0.4),mean_SA(0.5),mean_SA(0.75),mean_SA(1.0),mean_SA(1.5),mean_SA(2.0),mean_SA(3.0),mean_SA(4.0),mean_SA(5.0),mean_SA(7.5),mean_SA(10.0)
-115.3557989,32.57758403,0.886417627,0.876138926,0.886538446,0.933167636,1.034530163,1.264701366,1.419551849,1.704145312,1.798766375,1.829545856,1.793091893,1.650220275,1.496819973,1.269953012,1.098246098,0.829364955,0.643168867,0.410510153,0.282073855,0.200906441,0.088870518,0.04490089
-115.3556621,32.60906029,0.900496423,0.889783859,0.901013613,0.951668978,1.060029745,1.288166165,1.437912345,1.726598859,1.819835782,1.851164341,1.816357493,1.672880411,1.518852592,1.293869734,1.116415977,0.843307078,0.651972175,0.415074527,0.28462708,0.202423871,0.089310542,0.045063123
-115.3556816,32.60456368,0.896867156,0.886289954,0.897298098,0.947155297,1.054322958,1.282387137,1.43356204,1.721222878,1.814365387,1.845457554,1.810192347,1.666649818,1.512740016,1.286782503,1.110690951,0.838602245,0.648796737,0.413232118,0.283459842,0.201645404,0.089020751,0.044929862
-115.3557012,32.60006707,0.893819988,0.883355319,0.894164562,0.94328624,1.04921639,1.277436733,1.42979002,1.716510653,1.80973649,1.840635777,1.805002689,1.661471844,1.50768292,1.281054854,1.106128573,0.8349455,0.64636898,0.411860436,0.282610863,0.201087847,0.088821709,0.044840332
-115.3557207,32.59557046,0.891616225,0.881223142,0.891901433,0.940415204,1.045235991,1.27379179,1.426952481,1.713011146,1.806422949,1.837238908,1.801328897,1.657856703,1.504143238,1.277121663,1.103086114,0.832564533,0.644832194,0.411032677,0.282131582,0.200787753,0.088724948,0.044800416
-115.3555838,32.62704672,0.91735661,0.906082034,0.918278456,0.972030401,1.084238648,1.302778482,1.457627654,1.749796629,1.844267011,1.876577377,1.843781114,1.701079845,1.546138883,1.3256675,1.142440557,0.86486119,0.666410685,0.423554331,0.290053129,0.206084579,0.09068726,0.045700207
-115.3556033,32.62255011,0.91263473,0.901515484,0.913452506,0.966428816,1.077785373,1.299425364,1.452177644,1.743549705,1.837653279,1.869630814,1.836266637,1.693296432,1.538642049,1.31722641,1.135220051,0.858855963,0.662401319,0.421186388,0.288529038,0.205053315,0.090296924,0.045518227
-115.3556229,32.6180535,0.908538699,0.897564471,0.909260988,0.961495697,1.071958899,1.296515822,1.447378755,1.737954617,1.831758499,1.863520265,1.829669952,1.686509252,1.532097936,1.30949378,1.129029155,0.853740454,0.658991814,0.41919452,0.287257314,0.204194009,0.089977965,0.045370463
-115.3556425,32.6135569,0.90444243,0.893597066,0.90506047,0.956515193,1.065970182,1.293610334,1.442577243,1.732261181,1.825736403,1.857288718,1.822948813,1.679605246,1.525415659,1.301576734,1.122643352,0.84845531,0.655441701,0.41711098,0.285922974,0.203291938,0.089638263,0.045213711
-115.3555054,32.64503315,0.941486895,0.929802835,0.943224728,0.999911308,1.114862919,1.320187449,1.483666301,1.779053092,1.875436068,1.910244823,1.880638242,1.740785599,1.585386634,1.362931848,1.182478309,0.894559801,0.689275682,0.437272906,0.299040169,0.212262571,0.09308137,0.04682922
-115.355525,32.64053654,0.935668826,0.924053133,0.937187731,0.993266582,1.107657433,1.315912604,1.477627635,1.772305131,1.868233442,1.90238595,1.871939063,1.731211424,1.57578826,1.353721857,1.172390699,0.887602508,0.683452606,0.433763117,0.296725839,0.210664973,0.092458658,0.046534117
-115.3555446,32.63603994,0.929543376,0.918007374,0.930838883,0.98622036,1.099970222,1.311463833,1.471102715,1.764979601,1.860459924,1.89395225,1.862664461,1.72114563,1.565798879,1.344222069,1.16210115,0.880509675,0.677569985,0.430224061,0.294402748,0.209063604,0.091836318,0.046239953
-115.3555642,32.63154333,0.923353493,0.911929905,0.92444098,0.979044259,1.092065215,1.307027936,1.464344978,1.757397652,1.852361083,1.885225177,1.853159547,1.710965991,1.555762053,1.334730268,1.151948214,0.872889221,0.671788275,0.426760197,0.292137504,0.207508162,0.091233402,0.04595691
-115.3509564,32.46516883,1.037976265,1.025065422,1.042987704,1.111293435,1.240201712,1.406244397,1.598481536,1.928133845,2.032993078,2.056266546,2.051433563,1.944512844,1.793724298,1.568785429,1.405784845,1.072195172,0.851345479,0.543070674,0.373952389,0.264973104,0.115637146,0.057044342
-115.3509761,32.46067222,1.049583673,1.036747336,1.055235624,1.124385238,1.253563643,1.416020632,1.609253168,1.940658331,2.0387187,2.064924955,2.061710835,1.966037512,1.817959189,1.594564915,1.429983377,1.094794393,0.87215203,0.556272507,0.383069187,0.270332575,0.117865272,0.058116212
-115.3509958,32.45617561,1.056429505,1.043615937,1.062431812,1.132094741,1.261358976,1.422123075,1.615882635,1.94878602,2.042743683,2.070529699,2.068190575,1.978747725,1.832249165,1.609778762,1.44426167,1.108127832,0.882749081,0.564158022,0.387680709,0.273546517,0.119208016,0.058764081
-115.3510154,32.45167901,1.056412935,1.043523908,1.062322617,1.132037282,1.261226296,1.422926664,1.616961241,1.951128483,2.043436527,2.071224689,2.068636179,1.978311896,1.831213236,1.608099818,1.44248116,1.106326103,0.881419897,0.563173652,0.387203217,0.273243487,0.119100891,0.058720745
-115.3508776,32.48315526,0.985040247,0.972154498,0.987687051,1.051660299,1.177871943,1.361925602,1.545795202,1.867936492,1.973480701,2.015684128,1.98983705,1.850468159,1.692595959,1.466578603,1.306984067,0.985638678,0.772854984,0.493381083,0.339630336,0.242556185,0.106288232,0.052886423
-115.3508973,32.47865865,0.995081842,0.98208493,0.998066962,1.063033819,1.190089345,1.370468855,1.556702971,1.880480528,1.986973047,2.029794455,2.005767107,1.867811799,1.710525632,1.483889937,1.326729059,0.999817312,0.785541177,0.501413465,0.345180452,0.246574774,0.107952982,0.053573195
-115.350917,32.47416205,1.009136558,0.996116757,1.012725472,1.078852177,1.206685901,1.382214665,1.570872784,1.896531463,2.004737616,2.03749299,2.027607441,1.892537713,1.736798048,1.51006496,1.350956559,1.021775603,0.805348456,0.513955474,0.353837192,0.252822191,0.110539503,0.054634087
-115.3509367,32.46966544,1.024011016,1.011027455,1.028303146,1.095569849,1.22403264,1.394620776,1.585308671,1.912990093,2.023028374,2.046706676,2.039917707,1.919082999,1.765620708,1.539461732,1.378320694,1.046812892,0.82808882,0.528360486,0.363779515,0.258960485,0.113132797,0.055835247
-115.3507987,32.5011417,0.940235674,0.928220809,0.941694677,1.000562191,1.122229815,1.326621771,1.496426821,1.810805917,1.912143111,1.949249864,1.917382717,1.772275805,1.613105059,1.390727639,1.218218565,0.923944056,0.718187392,0.458816916,0.315775514,0.225350022,0.099131539,0.04987739
-115.3508184,32.49664509,0.951174259,0.938803375,0.952815592,1.01313591,1.136114001,1.334394693,1.508858919,1.825224996,1.927615643,1.965945125,1.935545564,1.791550756,1.632413387,1.408948302,1.239257097,0.938626707,0.731107712,0.466999829,0.321423203,0.229422778,0.100827083,0.05059902
-115.3508382,32.49214848,0.962570131,0.949962199,0.964504838,1.02613914,1.150322318,1.343283176,1.521484852,1.839755774,1.943276048,1.982900262,1.954039693,1.811465502,1.652573228,1.428154588,1.261614561,0.954224825,0.744895697,0.475719422,0.327437669,0.233757034,0.102630302,0.051361352
-115.3508579,32.48765187,0.974019587,0.961254478,0.976295233,1.039163113,1.164417148,1.352674961,1.53391099,1.854174495,1.958725452,1.999659181,1.97235775,1.831368923,1.67293489,1.447656393,1.284546018,0.970142901,0.759029686,0.484649032,0.333600849,0.238200352,0.104477324,0.052135419
-115.3507198,32.51912813,0.909872532,0.89961195,0.911250353,0.963452518,1.079232812,1.304715991,1.457938552,1.764014363,1.862671018,1.896490574,1.86111176,1.714913845,1.557110786,1.338531256,1.159590244,0.882558227,0.682201624,0.43602106,0.300042003,0.213998646,0.094398625,0.047690295
-115.3507395,32.51463152,0.9160285,0.905402303,0.917440832,0.97141248,1.088857055,1.30942893,1.466408014,1.774711013,1.873962641,1.908448696,1.873782992,1.727518201,1.569293618,1.349860668,1.172113419,0.891449809,0.689888239,0.440904975,0.303410947,0.216433585,0.095413774,0.048196863
-115.3507592,32.51013491,0.922981381,0.911901772,0.924360394,0.980057597,1.098972559,1.31450665,1.475437045,1.785813093,1.885675907,1.920923471,1.887019634,1.740869164,1.582242966,1.361904979,1.185535073,0.900963128,0.698122382,0.446131289,0.307016939,0.219033346,0.096497975,0.04874102
-115.350779,32.5056383,0.930391788,0.918869495,0.931787252,0.989055812,1.109349966,1.31983006,1.484835744,1.797119379,1.897583246,1.933593154,1.900510669,1.754612207,1.595635653,1.374340415,1.19954288,0.910797894,0.706680715,0.451536894,0.310752422,0.22172685,0.097620331,0.049231414
-115.3512709,32.3932231,0.956422925,0.944137037,0.957776845,1.019098043,1.155962706,1.357280135,1.54528892,1.902793288,2.013421297,2.036781788,2.004350185,1.834793687,1.665014625,1.438826799,1.276199937,0.966290474,0.758086979,0.487030506,0.3374089,0.242297381,0.1066975,0.053130332
-115.3512905,32.38872649,0.952027202,0.940137744,0.953792512,1.014781713,1.153866768,1.355919957,1.54360044,1.904116631,2.015302658,2.037252903,2.004224539,1.832426071,1.661538243,1.43541503,1.272286773,0.963644564,0.755858719,0.485794067,0.336671352,0.241842553,0.10653203,0.053063795
-115.3513101,32.38422989,0.949445665,0.937890649,0.951519847,1.0122751,1.15357399,1.355645895,1.543354034,1.906732559,2.018606663,2.038284063,2.005995274,1.832200408,1.660309434,1.434041142,1.270810246,0.962624252,0.755051136,0.485439032,0.336528391,0.241807044,0.106543623,0.053072572
-115.3513297,32.37973328,0.948833227,0.937373579,0.950983524,1.011707067,1.154760718,1.356531024,1.544468164,1.910492778,2.022998571,2.039741993,2.009335041,1.833913207,1.660995841,1.434437275,1.271369219,0.963021398,0.755486071,0.485832274,0.33689332,0.242121682,0.106700055,0.053142395
-115.3511924,32.41120953,0.991470635,0.978113949,0.99354142,1.057377577,1.1873101,1.378282428,1.56934762,1.916582704,2.027311087,2.043175459,2.03070879,1.876094341,1.712495685,1.485209227,1.329048872,1.003523827,0.790777683,0.506922483,0.350574315,0.251437575,0.11039108,0.054644875
-115.351212,32.40671293,0.981548131,0.968273938,0.983205199,1.046044111,1.177385449,1.371264696,1.561968446,1.911512733,2.021956444,2.040893793,2.022904396,1.862861633,1.697383285,1.470310211,1.31303823,0.991488755,0.780151427,0.50043422,0.346256495,0.248418763,0.109169483,0.054145209
-115.3512316,32.40221632,0.972169518,0.95908457,0.973528743,1.03565073,1.168605328,1.364971161,1.555309534,1.907313704,2.017626762,2.038974762,2.014826775,1.851284146,1.684169292,1.457402706,1.297910929,0.98112762,0.771052241,0.494884759,0.342566967,0.245860502,0.10813345,0.053719804
-115.3512513,32.39771971,0.963689566,0.950926125,0.964917719,1.026595116,1.161390424,1.360428214,1.549641013,1.904329181,2.014703035,2.037570477,2.008558035,1.8418262,1.673290133,1.446863651,1.285537958,0.972723305,0.763680935,0.490403891,0.339607924,0.243811727,0.10730575,0.053379506
-115.3511138,32.42919597,1.037341833,1.024196982,1.041877151,1.109804749,1.237717271,1.411299944,1.604809999,1.94555676,2.038698196,2.063308716,2.057218313,1.947146535,1.793793201,1.56871891,1.406015754,1.073142767,0.85312295,0.545421541,0.376395255,0.266822457,0.116621695,0.057591736
-115.3511334,32.42469936,1.022694826,1.009383678,1.026346445,1.093174577,1.221117973,1.400529623,1.593365073,1.935135245,2.034490347,2.05493784,2.04696846,1.92237103,1.765310049,1.538673043,1.377989173,1.04742825,0.829820335,0.530890644,0.36657533,0.261128187,0.114293866,0.056464605
-115.3511531,32.42020275,1.011033058,0.997653127,1.014056802,1.079892039,1.208126664,1.392070651,1.584226608,1.927446008,2.032123089,2.049135447,2.039978981,1.903951287,1.74435091,1.517185569,1.358130693,1.0294981,0.813755453,0.520972073,0.359915733,0.257274806,0.11272499,0.055703636
-115.3511727,32.41570614,1.001497746,0.988115788,1.004051328,1.068922162,1.197808146,1.385379553,1.576948762,1.922101378,2.030534983,2.045669794,2.035233259,1.890147924,1.728539109,1.501259208,1.343612313,1.01651299,0.802284777,0.513969719,0.355254382,0.254605711,0.111643091,0.055180453
-115.3510351,32.4471824,1.067733884,1.055035233,1.074419022,1.144718528,1.273723125,1.432149172,1.626250148,1.962530255,2.050326824,2.080688,2.079895258,2,1.857995391,1.638445735,1.471618772,1.134217978,0.901941836,0.579834402,0.396562159,0.279990762,0.121905841,0.060066253
-115.3510548,32.44268579,1.072252274,1.059650421,1.079262614,1.149690866,1.278321981,1.436138988,1.630096793,1.968075752,2.053824902,2.085325003,2.085179806,2,1.869633675,1.652184606,1.485014439,1.1472404,0.911583364,0.586282909,0.401075512,0.283279657,0.123293728,0.060734805
-115.3510745,32.43818918,1.064641833,1.051908016,1.071051836,1.140907168,1.269254208,1.430984735,1.625017762,1.964152455,2.050643206,2.080611229,2.078938007,1.996425867,1.852099061,1.632493734,1.46630764,1.129521966,0.898797154,0.577676654,0.395571172,0.279401034,0.121745653,0.060018659
-115.3510941,32.43369257,1.051709294,1.0387609,1.057192087,1.126145601,1.254216075,1.421750188,1.615687132,1.955658078,2.044682264,2.072183847,2.068274736,1.972550869,1.823527932,1.600841165,1.43627131,1.101257801,0.878276408,0.561432421,0.386635989,0.27308017,0.119178571,0.058810238
-115.350324,32.60906029,0.902902365,0.891970396,0.903303862,0.954754174,1.064896464,1.293618321,1.442748427,1.732914448,1.825737119,1.856461644,1.82100451,1.675588369,1.519946694,1.293508649,1.114117503,0.840624273,0.649380147,0.413183808,0.283192188,0.201328784,0.088795349,0.044806935
-115.3503438,32.60456368,0.898668587,0.887891054,0.898957193,0.949534059,1.058546305,1.287844777,1.437768817,1.726908088,1.81949389,1.849971652,1.814011455,1.668394923,1.512960672,1.285329938,1.107515097,0.835196912,0.645735443,0.411052018,0.281833827,0.200417638,0.088451996,0.044648655
-115.3503636,32.60006707,0.895518839,0.884883583,0.895753026,0.945608854,1.053493738,1.282838345,1.433940411,1.722241521,1.814842701,1.845170259,1.80881393,1.663210392,1.507885218,1.279561043,1.102939844,0.831511319,0.643299699,0.409673303,0.28098017,0.199859276,0.088252224,0.044557765
-115.3503835,32.59557046,0.89278239,0.882265806,0.892958224,0.94210577,1.048829198,1.278362989,1.430477023,1.717984557,1.810710073,1.840906262,1.80423677,1.658692241,1.503492475,1.274680734,1.099113226,0.828495502,0.641325712,0.408585787,0.280323535,0.199435174,0.088106722,0.044493988
-115.3502446,32.62704672,0.922066808,0.910548866,0.922955036,0.977602422,1.091247797,1.306940079,1.464580774,1.758175254,1.852477431,1.884573579,1.851488233,1.707389116,1.550799131,1.328934193,1.144014239,0.865525186,0.666036129,0.423011363,0.289529681,0.205635816,0.0904309,0.045570105
-115.3502645,32.62255011,0.917312384,0.905913234,0.918059647,0.972009242,1.084934235,1.30356884,1.459183335,1.75217402,1.846074104,1.877752423,1.844082355,1.699608326,1.543256044,1.321370602,1.136679411,0.859377384,0.661951244,0.420594752,0.28797093,0.204578727,0.090029359,0.045382399
-115.3502843,32.6180535,0.912430406,0.901183248,0.913053334,0.966228008,1.078320146,1.300162315,1.45361948,1.745820045,1.839342475,1.870657444,1.836373448,1.691550612,1.535443187,1.311970949,1.129079819,0.853036642,0.65771699,0.418092042,0.286355942,0.203481019,0.089612134,0.045187593
-115.3503042,32.6135569,0.907571256,0.896482944,0.908084154,0.960421801,1.071604371,1.296823382,1.448090434,1.739325523,1.832487822,1.863494158,1.828611255,1.683462024,1.527590275,1.302593708,1.121481061,0.846720517,0.653479338,0.415595442,0.284742355,0.202382669,0.089194648,0.044992398
-115.3501652,32.64503315,0.94859767,0.936783731,0.950484514,1.007925034,1.123997927,1.326094985,1.492196202,1.788855195,1.88535893,1.920404911,1.891083241,1.75093019,1.594370604,1.370267391,1.189377785,0.898630857,0.692015052,0.438635319,0.299810857,0.212731317,0.093196407,0.046879008
-115.3501851,32.64053654,0.941981494,0.930215716,0.943609715,1.000440836,1.116010785,1.321215987,1.485610008,1.781575918,1.877498865,1.911742687,1.881391048,1.740026951,1.583261847,1.359609604,1.177444816,0.890469909,0.685107291,0.434457809,0.297050238,0.210818172,0.092448108,0.046523072
-115.3502049,32.63603994,0.934977055,0.923269689,0.936329126,0.992473125,1.107457757,1.316135406,1.478435755,1.773607492,1.868950844,1.902381539,1.871019363,1.728501558,1.57166791,1.348549843,1.165231347,0.882097125,0.678071856,0.430220813,0.294250369,0.208882242,0.091691241,0.046163823
-115.3502248,32.63154333,0.927907407,0.916285932,0.929003596,0.984382391,1.098706603,1.311088324,1.470995426,1.765316963,1.860094786,1.892759442,1.860412955,1.716904044,1.560126305,1.337627172,1.15331161,0.873376071,0.671260059,0.426124781,0.291557074,0.207021758,0.09096577,0.045820583
-115.3500857,32.66301958,0.976637185,0.964878857,0.979954481,1.039636612,1.157346845,1.347515225,1.518485308,1.817847848,1.9172014,1.95636189,1.932057381,1.799022675,1.645510077,1.421332955,1.248476028,0.939317465,0.727189183,0.460202873,0.314208716,0.22277768,0.097155198,0.048757147
-115.3501056,32.65852298,0.968825638,0.957009017,0.971696794,1.030799031,1.148188114,1.341537952,1.511467457,1.810159326,1.908597112,1.946485162,1.920646191,1.785283327,1.630543351,1.406068683,1.230537772,0.92692256,0.716377735,0.453550518,0.309754997,0.219662577,0.095923759,0.048177052
-115.3501254,32.65402637,0.960174084,0.94831866,0.962590098,1.021027088,1.137982488,1.334946275,1.503486037,1.801312089,1.898880243,1.935454249,1.908046007,1.770367026,1.614580154,1.390059233,1.21191597,0.914080799,0.705243528,0.446721345,0.305186063,0.216467634,0.094660431,0.047577858
-115.3501453,32.64952976,0.954239368,0.942392051,0.956367552,1.014302373,1.130825758,1.330375195,1.497749448,1.794975877,1.891984582,1.927745223,1.899351716,1.760315061,1.604060531,1.379681468,1.2000314,0.905916989,0.698228419,0.44242242,0.302320242,0.214472875,0.093876891,0.047203969
-115.3506408,32.53711456,0.892852128,0.883051515,0.893456697,0.940709472,1.04868722,1.286257386,1.433380961,1.728632689,1.825513363,1.857169509,1.820037246,1.674568772,1.518216491,1.295758605,1.119647861,0.848805606,0.657367349,0.420164436,0.289049089,0.206055403,0.09108793,0.046033591
-115.3506605,32.53261795,0.895729244,0.885938466,0.896636605,0.944723547,1.054453611,1.292788625,1.437829614,1.735600948,1.83278358,1.864821911,1.827950239,1.682315826,1.525686502,1.304813862,1.127374172,0.855608404,0.662229002,0.423281699,0.291217178,0.207626954,0.09174481,0.046361953
-115.3506803,32.52812134,0.899668515,0.889816344,0.900791705,0.949978471,1.061774373,1.296414733,1.443511248,1.744182706,1.841795444,1.87437427,1.837851048,1.692028046,1.535060644,1.316164732,1.137012124,0.864108205,0.668244243,0.42712599,0.293889016,0.209556416,0.092549734,0.046765096
-115.3507,32.52362474,0.904441059,0.894433439,0.905727684,0.956251025,1.070189476,1.300395012,1.450226665,1.753822088,1.851911545,1.885115862,1.849103808,1.703069448,1.545685768,1.327874184,1.147906423,0.87373817,0.675008357,0.431439191,0.296876103,0.211710483,0.09344627,0.047213599
-115.3505617,32.55510099,0.885400176,0.875311494,0.885444283,0.930766761,1.033519983,1.267801404,1.420977592,1.708735466,1.804180145,1.834622979,1.796934962,1.652050853,1.496722698,1.269522071,1.096992254,0.828692675,0.642767847,0.410635382,0.282362163,0.20119907,0.08903034,0.045003284
-115.3505814,32.55060438,0.886694491,0.87670356,0.886827171,0.932316005,1.035995841,1.271249175,1.423213243,1.712480187,1.808328748,1.838982105,1.8013345,1.656332374,1.500735164,1.274468303,1.101301551,0.832563579,0.645616055,0.412518263,0.283703893,0.202178046,0.089447871,0.045212358
-115.3506012,32.54610778,0.888358593,0.878451228,0.888591468,0.934502304,1.039384723,1.275436878,1.42602396,1.717046022,1.81324923,1.844196081,1.806670904,1.661507964,1.505655646,1.280486584,1.106506944,0.837199509,0.648990452,0.414731026,0.285259604,0.203311935,0.089930162,0.04545337
-115.350621,32.54161117,0.890384972,0.880544364,0.890774548,0.937282443,1.043613553,1.280433655,1.429411173,1.722416639,1.818984151,1.850251794,1.812905669,1.667570949,1.511466622,1.28755188,1.112580538,0.842580378,0.652885497,0.417267889,0.2870318,0.204597116,0.090473384,0.045725644
-115.3504825,32.57308742,0.884941995,0.87469542,0.88490963,0.931299269,1.033404589,1.264932275,1.419478774,1.704926968,1.799102664,1.829236031,1.791757107,1.647012234,1.492295146,1.263355851,1.091150999,0.822927296,0.638190925,0.407303005,0.27984345,0.199300542,0.088178143,0.044568442
-115.3505023,32.56859082,0.884559035,0.874333382,0.884523928,0.930542648,1.032402515,1.264518619,1.419023752,1.704730988,1.799192548,1.829381824,1.791823268,1.647119999,1.492330194,1.263676763,1.091622949,0.823546588,0.638764799,0.407788008,0.280240238,0.199614972,0.088326506,0.044646695
-115.3505221,32.56409421,0.884440184,0.874239981,0.884412289,0.930082977,1.031933069,1.264716744,1.419053197,1.705163002,1.799932599,1.830152631,1.792536378,1.647792459,1.492855668,1.264542937,1.092514753,0.824508131,0.639563501,0.408407748,0.280722141,0.199987799,0.088497803,0.044735428
-115.3505419,32.5595976,0.884633243,0.874469757,0.884616435,0.930034041,1.032162189,1.26559341,1.419580579,1.706316233,1.801359534,1.831633806,1.793977857,1.649161577,1.494052172,1.266152978,1.094009161,0.825960517,0.640707016,0.409234166,0.281347632,0.200454205,0.08870662,0.044841751
-115.3504033,32.59107386,0.890342772,0.879917443,0.890455723,0.938914537,1.044477105,1.274253964,1.42725873,1.714021444,1.806893826,1.836998582,1.800065994,1.654634833,1.499599457,1.270393014,1.095829368,0.825933516,0.639682114,0.407697946,0.279803514,0.199107423,0.087999776,0.044449657
-115.3504231,32.58657725,0.888229311,0.877871513,0.88829881,0.936105728,1.040536761,1.270591259,1.424367666,1.710435629,1.803514957,1.833553314,1.796421766,1.651153207,1.496284842,1.26683569,1.093159199,0.823883832,0.63840121,0.407034397,0.279432029,0.198887944,0.087936513,0.044427402
-115.3504429,32.58208064,0.886578977,0.876273036,0.88660574,0.933839023,1.037235856,1.267653465,1.421987295,1.707457542,1.800905943,1.830933094,1.793652534,1.648613095,1.493875265,1.264440894,1.091474533,0.8227157,0.637737572,0.406758457,0.279324979,0.198855802,0.087949648,0.044442557
